agent_id,age,born_in_us,city,detailed_race,ethnicity,family_income_at_16,family_structure_at_16,fathers_highest_degree,first_name,highest_degree_received,hispanic_origin,last_name,marital_status,military_service_duration,mothers_highest_degree,mothers_work_history,party_identification,political_views,race,religion,religion_at_16,residence_at_16,same_residence_since_16,sex,speak_other_language,state,street_address,total_wealth,us_citizenship_status,work_status
0129,30,Yes,Denver,Black or African American,Honduras,Average,Lived with parents,High school,Leticia,Bachelor's,Not Hispanic,Johnson,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Slightly liberal,Black,Protestant,None,Mountain,Different state,Female,No,CO,1234 Union Avenue,"$20,000 to $40,000",A U.S. citizen,Working full time
0152,30,Yes,Charleston,White,England & Wales,Average,Lived with parents,High school,Elizabeth,Bachelor's,Not Hispanic,Winters,Never married,No active duty,Associate/junior college,Yes,Strong republican,Extremely conservative,White,Protestant,Protestant,South Atlantic,"Same state, different city",Female,No,SC,123 Magnolia Ave,"$20,000 to $40,000",A U.S. citizen,Working full time
0286,30,Yes,Naperville,White,Germany,Above average,Lived with parents,High school,Melissa,Bachelor's,Not Hispanic,Steele,Never married,No active duty,High school,Yes,Strong republican,Conservative,White,Other,Other,East North Central,Same city,Female,Yes,IL,123 Oakwood Lane,"$40,000 to $75,000",A U.S. citizen,In school
0353,30,Yes,Atlanta,Black or African American,Spain,Below average,"Divorce, separated",High school,Gary,Bachelor's,Not Hispanic,Williams,Never married,No active duty,Bachelor's,Yes,Strong democrat,Liberal,Black,Protestant,Protestant,South Atlantic,"Same state, different city",Male,Yes,GA,123 Oak Street,"Less than $5,000",A U.S. citizen,"Unemployed, laid off, looking for work"
0554,30,Yes,Ann Arbor,White,Germany,Below average,Lived with parents,High school,Angela,Bachelor's,Not Hispanic,Mason,Married,"Yes, more than 4 years",High school,Yes,"Independent, close to democrat",Slightly liberal,White,Buddhism,Protestant,East North Central,Different state,Female,No,MI,1234 Elmwood Avenue,"$40,000 to $75,000",A U.S. citizen,"With a job, but not at work because of temporary illness, vacation, strike"
0831,30,Yes,Chicago,White,Poland,Average,Lived with parents,High school,Kevin,Bachelor's,Not Hispanic,Kozlowski,Never married,No active duty,High school,Yes,Not very strong republican,"Moderate, middle of the road",White,None,Catholic,East North Central,Same city,Male,No,IL,123 Elm Street,"$75,000 to $100,000",A U.S. citizen,Working full time
1073,30,Yes,Charleston,White,Ireland,Average,Lived with parents,High school,Douglas,Bachelor's,Not Hispanic,Sullivan,Married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Catholic,South Atlantic,Same city,Male,No,SC,123 Oak Street,"$40,000 to $75,000",A U.S. citizen,Working full time
1259,30,Yes,Columbia,Black or African American,Other Africa,Below average,"Divorce, separated",High school,Eric,Bachelor's,Not Hispanic,Hernandez,Never married,No active duty,High school,Yes,Strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,South Atlantic,Same city,Male,Yes,SC,123 Elm Street,"Less than $5,000",A U.S. citizen,Working full time
1806,30,Yes,Naperville,White,Ireland,Average,Lived with parents,High school,Erica,Bachelor's,Not Hispanic,Mcafee,Divorced,No active duty,Bachelor's,Yes,Not very strong republican,Slightly conservative,White,Protestant,Catholic,East North Central,"Same state, different city",Female,No,IL,2450 Lake View Drive,"$250,000 to $500,000",A U.S. citizen,Working full time
1975,30,Yes,San Diego,White,Austria,Average,Lived with parents,High school,Matthew,Bachelor's,Not Hispanic,Williams,Divorced,No active duty,Associate/junior college,Yes,Not very strong republican,Slightly conservative,White,Protestant,Protestant,Pacific,"Same state, different city",Male,No,CA,123 Sunset Blvd,"$75,000 to $100,000",A U.S. citizen,Working full time
2503,30,Yes,Boulder,White,Germany,Average,Lived with parents,High school,Stephanie,Bachelor's,Not Hispanic,Mann,Married,No active duty,High school,Yes,Not very strong democrat,Slightly liberal,White,None,None,Mountain,Same city,Female,No,CO,123 Aspen Valley Road,"$250,000 to $500,000",A U.S. citizen,Working part time
2579,30,Yes,Philadelphia,White,Italy,Average,Lived with parents,High school,Beth,Bachelor's,Not Hispanic,Nelson,Never married,No active duty,High school,Yes,Not very strong democrat,Slightly liberal,White,Protestant,Protestant,Middle Atlantic,Same city,Female,No,PA,123 Maple Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
2885,30,Yes,Charleston,White,Germany,Average,Lived with parents,High school,Jennifer,Bachelor's,Not Hispanic,Henderson,Never married,No active duty,High school,Yes,"Independent, close to democrat",Slightly liberal,White,None,Christian,South Atlantic,Same city,Female,No,SC,123 Oakwood Avenue,"$40,000 to $75,000",A U.S. citizen,Working part time
0644,31,Yes,Des Moines,White,Germany,Above average,Lived with parents,High school,Amy,Bachelor's,Not Hispanic,Richards,Married,No active duty,High school,Yes,Strong republican,"Moderate, middle of the road",White,Protestant,Protestant,West North Central,Same city,Female,No,IA,1234 Prairie Lane,"$40,000 to $75,000",A U.S. citizen,Working full time
0886,31,Yes,Naperville,White,Germany,Average,Lived with parents,High school,Jessica,Bachelor's,Not Hispanic,Schroer,Married,No active duty,Associate/junior college,Yes,"Independent, close to republican",Slightly conservative,White,Protestant,Protestant,East North Central,"Same state, different city",Female,No,IL,123 Oakwood Drive,"$250,000 to $500,000",A U.S. citizen,"With a job, but not at work because of temporary illness, vacation, strike"
1670,31,Yes,Boulder,White,Ireland,Below average,Lived with parents,High school,Patrick,Bachelor's,Not Hispanic,Reed,Never married,No active duty,High school,No,Other party,Extremely liberal,White,None,Protestant,Mountain,"Same state, different city",Male,No,CO,123 Aspen Lane,"Less than $5,000",A U.S. citizen,Working full time
2696,31,Yes,Santa Monica,Hispanic or Latino,Mexico,Average,Lived with parents,High school,Amanda,Bachelor's,Not Hispanic,Martinez,Never married,No active duty,Bachelor's,No,Strong democrat,Slightly liberal,White,None,Catholic,Pacific,"Same state, different city",Female,Yes,CA,456 Ocean Breeze Ave,"$75,000 to $100,000",A U.S. citizen,Working full time
3071,31,Yes,Birmingham,Native American or Alaska Native,American Indian,Below average,Lived with parents,High school,Angela,Bachelor's,Not Hispanic,Collins,Married,No active duty,High school,Yes,Not very strong democrat,Slightly conservative,White,None,Catholic,East South Central,"Same state, different city",Female,No,AL,7421 Kentucky Ave,"$40,000 to $75,000",A U.S. citizen,Working full time
3367,31,Yes,Chicago,Asian,India,Below average,Lived with parents,High school,Ahmad,Bachelor's,Not Hispanic,Khatri,Married,No active duty,High school,Yes,Not very strong democrat,Slightly liberal,Other,Hinduism,Hinduism,East North Central,"Same state, different city",Male,Yes,IL,123 Maplewood Lane,"$20,000 to $40,000",A U.S. citizen,Working full time
0110,32,No,Houston,Hispanic or Latino,Mexico,Average,Lived with parents,High school,Carlos,Bachelor's,Not Hispanic,Martinez,Married,No active duty,Associate/junior college,Yes,Not very strong republican,"Moderate, middle of the road",White,Catholic,Catholic,West South Central,"Same state, different city",Male,Yes,TX,123 Elm Street,"$40,000 to $75,000",Not a U.S. citizen,Working full time
1108,32,Yes,Houston,Black or African American,Other Africa,Far below average,Lived with parents,High school,Tyrone,Bachelor's,Not Hispanic,Harris,Never married,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,None,None,West South Central,Same city,Male,No,TX,1523 Elgin St,"Less than $5,000",A U.S. citizen,Working full time
1405,32,Yes,Philadelphia,Black or African American,Other North America,Average,"Divorce, separated",High school,Lena,Bachelor's,Not Hispanic,Sullivan,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,"Moderate, middle of the road",Black,Protestant,Protestant,Middle Atlantic,Same city,Female,No,PA,123 Elm Street,"$75,000 to $100,000",A U.S. citizen,Working full time
2567,32,No,Miami,Hispanic or Latino,Colombia,Below average,Lived with parents,High school,Ricardo,Bachelor's,Not Hispanic,Martinez,Never married,No active duty,Less than high school,Yes,"Independent, close to democrat",Liberal,Other,Catholic,Catholic,Foreign,Different state,Male,No,FL,123 Elmwood Avenue,"Less than $5,000",Not a U.S. citizen,Working full time
2831,32,Yes,Columbus,White,Other Canada,Below average,Lived with parents,High school,Heather,Bachelor's,Not Hispanic,Johnson,Married,No active duty,High school,Yes,Strong republican,Extremely conservative,White,Protestant,Protestant,East North Central,Different state,Female,No,OH,123 Maple Street,"$20,000 to $40,000",A U.S. citizen,Working part time
2878,32,Yes,Des Moines,White,Czechoslovakia,Average,Lived with parents,High school,Jessica,Bachelor's,Not Hispanic,Miller,Married,No active duty,High school,Yes,Not very strong republican,Conservative,White,Christian,Protestant,West North Central,Different state,Female,No,IA,1450 Summit Avenue,"$250,000 to $500,000",A U.S. citizen,Working part time
0262,33,Yes,San Francisco,Asian,Philippines,Far below average,Lived with parents,High school,Miguel,Bachelor's,Not Hispanic,Santos,Married,No active duty,High school,Yes,"Independent (neither, no response)",Extremely liberal,Other,Catholic,Catholic,Pacific,Same city,Male,No,CA,123 Bayview Dr,"Less than $5,000",A U.S. citizen,Working full time
0870,33,Yes,San Francisco,Hispanic or Latino,Mexico,Far below average,Lived with parents,High school,Marcus,Bachelor's,Not Hispanic,Cortez,Never married,No active duty,Less than high school,No,Not very strong republican,Conservative,White,Protestant,Catholic,Pacific,Same city,Male,Yes,CA,1234 Elm Street,"$40,000 to $75,000",A U.S. citizen,Working full time
1266,33,Yes,Milwaukee,White,Germany,Far below average,"Divorce, separated",High school,Hannah,Bachelor's,Not Hispanic,Schmidt,Divorced,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,None,None,East North Central,Different state,Female,No,WI,1234 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working full time
2023,33,Yes,Providence,White,Italy,Average,Lived with parents,High school,Stephanie,Bachelor's,Not Hispanic,Gonzalez,Never married,No active duty,Bachelor's,Yes,"Independent, close to democrat",Liberal,White,Catholic,Catholic,New England,Same city,Female,No,RI,42 Maplewood Ave,"$40,000 to $75,000",A U.S. citizen,"Unemployed, laid off, looking for work"
3031,33,Yes,Charlotte,Black or African American,South Africa,Average,Parent died,High school,Jasmine,Bachelor's,Not Hispanic,Williams,Married,No active duty,Bachelor's,Yes,"Independent, close to democrat","Moderate, middle of the road",Black,Protestant,Protestant,South Atlantic,Same city,Female,No,NC,123 Peachtree Lane,"$40,000 to $75,000",A U.S. citizen,Working full time
3365,34,No,Philadelphia,Hispanic or Latino,El Salvador,Far below average,Lived with parents,High school,Andrea,Bachelor's,Not Hispanic,Martinez,Divorced,No active duty,High school,Yes,Strong democrat,Liberal,White,None,Catholic,Middle Atlantic,"Same state, different city",Female,Yes,PA,123 Elmwood Avenue,"$150,000 to $250,000",A U.S. citizen,Working full time
0484,35,Yes,San Diego,White,Ireland,Average,Lived with parents,High school,Mindy,Bachelor's,Not Hispanic,O'Connor,Never married,No active duty,High school,Yes,"Independent, close to republican","Moderate, middle of the road",White,Protestant,Protestant,Pacific,Same city,Female,No,CA,123 Ocean View Drive,"$20,000 to $40,000",A U.S. citizen,Working full time
0664,35,No,Charleston,White,Brazil,Below average,"Other (left home before 16, e.g., for school)",High school,Elizabeth,Bachelor's,Not Hispanic,Smith,Married,No active duty,Graduate,Yes,"Independent (neither, no response)","Moderate, middle of the road",White,Protestant,Protestant,South Atlantic,Same city,Female,Yes,SC,123 Oakwood Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
0922,35,No,Raleigh,Black or African American,Tanzania,Below average,Parent died,High school,Angela,Bachelor's,Not Hispanic,Williams,Divorced,No active duty,High school,Yes,Not very strong democrat,Extremely liberal,Black,None,Protestant,Foreign,Different state,Female,Yes,NC,742 Evergreen Terrace,"$5,000 to $20,000",A U.S. citizen,Working full time
1213,35,Yes,Chicago,White,Italy,Below average,Lived with parents,High school,Vincent,Bachelor's,Not Hispanic,Ferrara,Married,No active duty,Graduate,Yes,Strong democrat,Extremely liberal,White,None,Catholic,East North Central,Same city,Male,Yes,IL,1234 W Diversey Pkwy,"$20,000 to $40,000",A U.S. citizen,Working full time
1236,35,Yes,San Francisco,Hispanic or Latino,Mexico,Average,"Divorce, separated",High school,Maria,Bachelor's,Not Hispanic,Lopez,Married,No active duty,High school,Yes,Not very strong democrat,"Moderate, middle of the road",Other,Catholic,Catholic,Pacific,Same city,Female,Yes,CA,1234 Elm Street,"$40,000 to $75,000",A U.S. citizen,Keeping house
1298,35,No,Charlotte,Black or African American,Other Africa,Average,Lived with parents,High school,Katherine,Bachelor's,Not Hispanic,Jackson,Never married,No active duty,High school,Yes,Strong democrat,"Moderate, middle of the road",Black,Catholic,Catholic,South Atlantic,"Same state, different city",Female,Yes,NC,742 Evergreen Terrace,"$20,000 to $40,000",A U.S. citizen,Working full time
1795,35,No,Dallas,Asian,Bangladesh,Far below average,Lived with parents,High school,Arif,Bachelor's,Not Hispanic,Khan,Married,No active duty,Less than high school,Yes,"Independent, close to democrat",Slightly liberal,Other,Muslim/Islam,Muslim/Islam,West South Central,Same city,Male,Yes,TX,123 Elmwood Avenue,"Less than $5,000",A U.S. citizen,Working full time
1990,35,Yes,Birmingham,White,Ireland,Average,Lived with parents,High school,Sean,Bachelor's,Not Hispanic,Reed,Divorced,No active duty,High school,Yes,"Independent, close to republican","Moderate, middle of the road",White,Catholic,Catholic,East South Central,"Same state, different city",Male,Yes,AL,123 Oakwood Drive,"$40,000 to $75,000",A U.S. citizen,Working full time
2010,35,Yes,Charleston,White,Other European,Above average,Lived with parents,High school,Heather,Bachelor's,Not Hispanic,Gordon,Married,No active duty,Bachelor's,Yes,Not very strong democrat,Slightly liberal,White,None,Protestant,South Atlantic,"Same state, different city",Female,No,SC,27 Magnolia Drive,"$100,000 to $150,000",A U.S. citizen,Keeping house
2025,35,Yes,Newark,Black or African American,Other Africa,Average,"Divorce, separated",High school,Ebony,Bachelor's,Not Hispanic,Henderson,Never married,No active duty,Bachelor's,Yes,Not very strong democrat,Slightly liberal,Black,Protestant,Protestant,Middle Atlantic,"Same state, different city",Female,No,NJ,789 Maple Street,"Less than $5,000",A U.S. citizen,Working full time
2326,35,Yes,Newark,Black or African American,Other Caribbean,Below average,"Divorce, separated",High school,Monica,Bachelor's,Not Hispanic,Hastings,Separated,No active duty,High school,Yes,"Independent (neither, no response)","Moderate, middle of the road",Black,Protestant,Protestant,Middle Atlantic,"Same state, different city",Female,No,NJ,123 Maple Avenue,"$40,000 to $75,000",A U.S. citizen,Working full time
